POINT3D_ID,X,Y,Z,local_roughness
130,2.702708263533924,0.0519764609481602,1.563557168557551,0.002106317405614354
202,3.465798471143891,0.180610793798675,1.4662204847158986,0.0036839979215908133
282,3.418242954471932,0.3303540801744735,1.407280274934139,6.210032627774522e-05
313,2.7532196405784775,0.3924465995753992,1.4151368277938567,0.002987099088880694
353,2.795820006942716,0.491925692125279,1.3718674923174494,0.005529389214974995
421,3.4219102363097527,0.6082778032692931,1.289310482287375,0.0021940014520540566
422,3.4194544624630425,0.6164941382222343,1.2844575714999442,0.0008430156760982747
479,3.43355474543768,0.7610151603539712,1.2212577937979592,0.000979519574110382
495,3.418284880261966,0.8205005524248882,1.1954795868219603,0.0013872637849663997
609,2.5900221279913644,-0.3079939814696448,1.715522745143507,0.0044109260721230895
667,3.4139594602818275,-0.072681827632514,1.576636617528843,0.0005965164961073357
702,3.4083957949189405,0.0154923882164768,1.5368132257125169,0.0033246202982480607
705,2.679574489723642,0.08864709777331,1.547453279252081,0.0018796212605511013
717,3.411593740395584,0.053123623278913,1.5236584374151,0.0005518725193409336
786,2.746785351721583,0.3674238953883912,1.424555144622306,0.0011112865597275162
795,3.40790946238095,0.3579697322917321,1.3944120234733328,0.0011695776590550531
796,3.407820084362947,0.3580789357543396,1.3945757389790854,0.0009692347363674643
834,3.418692585743271,0.4933489589036134,1.336802202593372,0.0002279359403027326
835,3.418692585743271,0.4933489589036134,1.336802202593372,0.0002279359403027326
899,3.4342146944521015,0.6692517148711715,1.261409830246546,0.000571058175274711
933,3.402265429786243,0.7381048928746529,1.2333584387032748,0.001464380322170531
934,3.4029902026759524,0.74753006597327,1.227950535212138,0.0002737801966490468
941,3.431243266493325,0.7717048780201722,1.2142299565251076,0.0034486529284425073
1144,2.6412718559001767,-0.1350414818535982,1.6471720680740842,0.0026462509355576363
1145,2.657063942939431,-0.1463175374670958,1.651008405367087,0.0026779285897331234
1162,3.40979853495316,-0.0082327609922655,1.5521623178099258,0.001831609530039475
1215,2.7803638971376974,0.3256007953491845,1.440583312838206,0.0009615099732125714
1312,3.401492323762811,0.802003391959697,1.2044790768636786,0.00030410480075921835
1409,3.437638928032532,-0.1465554003009646,1.6055452486554884,0.0017534126023183738
1414,2.6597934317321177,-0.0651243752852793,1.6161902593362274,0.002150792248900494
1423,2.7028663619103823,-0.0077169982230617,1.588537337541361,0.0028380480505182442
1469,3.436889354973259,0.6335029914706899,1.2756902343607046,8.670438490767694e-05
1472,3.432171797510569,0.6567089997109675,1.266547466681056,0.0006506591406955902
1476,3.433380224594626,0.7099041801147022,1.2431998914904818,0.00015536886358636143
1725,2.258578750837769,-0.1611216784047089,1.6642688130121983,0.010201306828516313
1768,2.2806062455624447,-0.044952970048316,1.625315895283582,6.159225762323523e-05
1800,2.268053623370537,-0.0047691359081502,1.61111953228276,0.0006499050618979588
1831,2.2696913891429205,0.0259360541788653,1.5973740327035404,0.00030094378641213167
1832,2.2695600166565337,0.0259553294169796,1.597053705287085,1.3143638110415562e-05
1833,2.2560338369924193,0.0334846709129374,1.5943435933324586,9.212978207891488e-05
1834,2.265662577690008,0.0361222023122847,1.5918422629467677,0.0011830592844955608
1835,2.2659091895173913,0.0358976950014731,1.5921405650260043,0.0009687094991377362
1836,2.291649528978426,0.0215512172575144,1.597650107631266,0.0006768152414703562
1837,2.306227039286428,0.0248246536715535,1.5954092349539633,0.0013279155318426023
1873,2.272899971012196,0.0865567223974455,1.572778874144398,0.0014210426250118853
1874,2.2784965491411455,0.1037083590540128,1.5663969961989028,0.0002747272223370452
1905,2.2955640091151728,0.1279930414331483,1.5561060160893831,0.0010349619800469917
2082,2.2644423661886957,0.3557308209366832,1.45495862546608,0.000851824975324823
2083,2.2647616526659333,0.3554766405785766,1.4557424468529152,0.0016095020978235829
2174,2.261731332327076,0.4166901077300842,1.4286437796868583,0.0008398228736275166
2175,2.2615896141177525,0.4164638421529192,1.428286500519556,0.00033784912469295126
2260,2.2111500919074634,0.5138181313652448,1.3936850031374244,0.003280241397251695
2261,2.230810732658597,0.5044784177295392,1.3921101783199104,0.0006997428757317522
2262,2.2480184615872307,0.5175235275671999,1.38875443084835,0.0032860263915688148
2353,2.247818928138977,0.6142922389584723,1.342566475482368,0.0021021279006031264
2354,2.247818928138977,0.6142922389584723,1.342566475482368,0.0021021279006031264
2402,2.259659976325957,0.6396796851123707,1.3303520931730366,0.00234168609304409
2403,2.269720135061307,0.6363750072484232,1.333182146801374,0.00012375976523816012
2468,2.270105907806826,0.6677349619553575,1.3181101821726702,0.0023209170853530146
2470,2.275653779888649,0.6871939691601485,1.3081927967825182,0.004498164599546612
2572,2.278024404584208,0.7709045369047857,1.2788047618005087,0.0017613454454610297
2632,2.2393942105525713,0.8027561381983472,1.2637012624216704,0.0022568564542718
2687,2.2607654611126495,0.8305470040069477,1.252323215612018,0.0006439739247332193
2688,2.260306132800829,0.83107963349599,1.2559331263460332,0.003042878814217471
2691,2.25991108060796,0.8392366716946492,1.2499272981135108,0.0003363281603439586
2692,2.265504900271518,0.8442809077190774,1.2481134798749174,0.0008674547999431415
2693,2.26589950987865,0.8442715381619936,1.2466486521018088,0.0005441199144074571
2763,2.2890020663766895,0.8712226148784707,1.2330382181651556,0.0026380675650253846
2764,2.288494912910878,0.8721343826316857,1.2378113399823631,0.004096086089487085
2888,2.245098398816003,0.9449215841730528,1.2069675718451691,0.0010794337500124882
2889,2.2570302850041157,0.9395177788741182,1.2130175018054672,0.005722201082751477
3033,2.249591194157239,1.019206879466002,1.1668843609611084,0.004859194000626373
3034,2.2448999069233126,1.0272996423210907,1.1659867510854744,0.0028900798404889157
3035,2.2448999069233126,1.0272996423210907,1.1659867510854744,0.0028900798404889157
3089,2.243100064963184,1.0598235067209096,1.151751469280516,0.003308740806082682
3090,2.2427175866459783,1.0602016486118284,1.153435495634406,0.0009958383786481438
3159,2.2938960257674887,1.1073310459404089,1.1266317609025922,0.001370334762013438
3160,2.2982194966335654,1.099977179361401,1.130417942543055,0.00018850026203590047
3225,2.2934493862857046,1.1256189907277667,1.1181712299230515,0.0025219326443078633
3226,2.29178205506453,1.1490545746413836,1.1169837191717402,0.005893318397886819
3323,2.290348613721672,1.183241971749936,1.096346544009054,0.0009310084353006932
3375,2.2831944762642187,-0.1576002959319069,1.671109857034946,0.0010489239265236037
3430,2.2633106232551254,-0.0423015441846495,1.6275819046952358,0.0038017471247769716
3432,2.298735283828093,-0.0384610927294129,1.623521465821336,0.0006248704338745246
3433,2.299048501839932,-0.0388337227561917,1.6226482106924665,0.00047530545978873517
3499,2.684413870804303,0.0346268643873199,1.5742807685896545,0.0037716851903405583
3530,2.278366787764786,0.0778872268684895,1.5725809668984,0.005412597558878641
3531,2.2925940483139526,0.1015066970296455,1.5626946956015382,0.004891023419539828
3532,2.292464321351422,0.1003065114656228,1.5677623965478362,0.00015848821867583084
3591,2.2720012792394493,0.161137508421492,1.536836206864021,0.005811423284657347
3592,2.2719805759783314,0.1608722294474716,1.5364378741527458,0.006320096263283142
3691,2.227847844190244,0.3668544171775142,1.4513284001334257,0.0013472503435157156
3724,2.2350646719347207,0.3955166808265051,1.438480724908051,0.0009505511552007603
3725,2.235084170433899,0.3953308086610465,1.4377952233908124,0.0016854603214071027
3777,2.221176825120854,0.4761567344561055,1.4049214234240108,0.0012821971384954188
3779,2.244049508338912,0.4922747039784447,1.3959743204086044,0.0005160420097346447
3780,2.244049508338912,0.4922747039784447,1.3959743204086044,0.0005160420097346447
3811,2.2154579631565947,0.5001294910643249,1.399380217395371,0.003357459317425613
3812,2.2152108142841715,0.5009094081932965,1.398976363290249,0.0032616470560020445
3884,2.247319667956955,0.5856955428822849,1.3522491100458236,0.00398651816689687
3919,2.2841889987295643,0.6527193610060468,1.3273675805952738,0.0009262490099302222
3981,2.248696377606139,0.7380789347381465,1.2942368607634964,0.002405507397777803
4006,2.241130495388026,0.7500994798460142,1.2883666861340966,0.00022500594646448897
4023,3.411111929176547,0.7534897059658081,1.226017031312984,0.0008865337195825499
4051,2.254035114203272,0.7853485752995897,1.271375232607393,0.0012808133600742796
4052,2.260512283564678,0.80875107322847,1.2618889354318634,0.0006615062824896763
4053,2.260072259362962,0.8088509871241846,1.263338982134691,0.0007692788293419394
4110,2.2685432530954537,0.8930949109906576,1.2230233023471238,0.003929617315626776
4137,2.246028840220743,0.9148263433715508,1.2160371120371705,0.002542017549985449
4159,2.241539147464358,0.9597492236432408,1.1980489432406365,0.001321082927973079
4237,2.2676549431348656,1.0284940796110662,1.1666319846862534,0.0012796594049508101
4309,2.2680499513782295,1.1094186687475045,1.131641978032964,0.000763829528804798
4362,2.269917950960814,1.1495718913721362,1.112137712362239,0.0022073930501708937
4426,2.2766796934257063,-0.186503033215849,1.683725776205945,0.000456649691889208
4477,2.272959673160036,-0.0248687875293391,1.617817330251935,0.0012896259871016918
4478,2.2993846129007425,0.0128157775653066,1.6080549311432746,0.006310711295194659
4485,3.3959271908662014,-0.0257731034387183,1.558230894781403,0.00038234873886154
