POINT3D_ID,X,Y,Z,local_roughness
78,2.572372727146857,-0.0207250469001426,1.602045260236635,0.001839384989414994
97,3.2952414675698742,-0.0494994570148452,1.572351658156329,0.0012251719651880171
98,3.3116918433406033,-0.0584696658461764,1.5771570562028194,0.0009610696740656509
105,2.564853894663504,0.0073466430797376,1.5902407659348294,0.000846560277631235
106,2.564853894663504,0.0073466430797376,1.5902407659348294,0.000846560277631235
120,3.3062109858171507,0.0215965823024424,1.5438147698329183,0.0005629166952834945
212,2.6354422600176775,0.2223995568695833,1.4940792865871229,0.00039711307828985425
280,3.318296737747509,0.2950087639522394,1.4256210683542814,0.000498508316144563
281,3.318259053342213,0.2950676877753145,1.4256319137040123,0.00046745807424034306
304,3.3072018039002846,0.3383527236783195,1.408350453750976,0.0003137697862180409
384,3.296264922711866,0.5304595802265186,1.3252483737732648,0.0005184456154756201
398,3.2822927041690093,0.5695543166651875,1.3124947435541197,0.002305207285824948
430,3.3136619081827554,0.6654216400704016,1.2673836843360724,0.001073974612894369
433,3.320848115420099,0.6613756211436218,1.26903799450828,0.0008253365141904272
690,2.583181777652756,-0.0061212856888448,1.5962124168721723,0.0028898595534192903
727,3.354667024546857,0.1340615969565851,1.4956657747834117,0.002499020275946982
741,3.3445001514672983,0.1865910161892319,1.4720779779168716,0.0006996459312058163
744,2.612394146191727,0.1949229907225176,1.5057960993953865,0.0004008598904456434
764,3.2882548838794294,0.2864002102413998,1.4327436609193738,0.0019659006605272345
807,3.28293108534316,0.4167770846577114,1.375656752534489,0.000743773642168303
816,3.289862934695109,0.4448591957833528,1.362048756626038,0.001301282861390647
818,3.2930649622323607,0.4598259088189194,1.3573987282958189,0.0006061279120701489
825,2.7190676188431393,0.506424820950593,1.370229591099485,0.005709916987687158
895,3.2952913161642763,0.6617322301908571,1.270162670690726,0.0006711595431506867
909,3.3138691673695257,0.7092244677774784,1.250709047580621,0.0010987262915329147
910,3.3142768098573607,0.7093127845857506,1.25097409695415,0.0014120177429688718
926,3.286836345861174,0.7234872176984591,1.2468152085485602,0.002064522741685843
929,3.31084614913138,0.7398336621625579,1.235814942036566,0.001160348558108455
956,3.3291353508792727,0.7968567475116562,1.2097736383183633,0.001675675399138753
977,3.292522901295063,0.8632186078642986,1.1850179505545002,0.0005196906540591959
978,3.292885644465903,0.8629840956088144,1.1850346894620452,0.0005801855997790403
989,3.3336453092887295,0.8760885275434863,1.176539576900044,0.0011859286618276642
990,3.329351078474336,0.8982675758664107,1.1687272928370975,8.017176883366224e-05
1020,3.301965369751277,0.9471543205998008,1.1500712651278178,0.00043210865669212543
1053,3.3067264517941672,1.0150977959151226,1.1208662117012929,0.0003849828991769822
1054,3.3025425552121774,1.0230528999547883,1.1186042211527836,0.0014295813382270899
1095,3.3251677050130684,1.123224750995064,1.074666261921944,0.0004238816254889353
1096,3.3251677050130684,1.123224750995064,1.074666261921944,0.0004238816254889353
1151,2.5208578090819675,-0.0732964340630463,1.626534374865834,8.616525179608551e-05
1154,3.291798681256111,-0.0637074805414924,1.5783758922470206,0.0013622887412090446
1173,3.298006752716011,0.0154345030780947,1.5463756633159518,9.719380416026692e-05
1205,2.6396903471265225,0.2551441197949848,1.4797250157643085,0.0010711607635313005
1272,3.278032529626964,0.5610799481785244,1.3143040394496597,0.00019554932297002732
1316,3.2903476859742193,0.8361035484004131,1.1965507035704908,0.0007465287242481876
1317,3.2903476859742193,0.8361035484004131,1.1965507035704908,0.0007465287242481876
1496,3.2828855159614765,0.9043274981634896,1.1668209821779802,0.0016806361192363427
1527,3.336507784970916,1.1379614002426892,1.0669540020662818,0.0004155490182836587
1585,3.2779385359060655,0.5763431656177914,1.3086480077030012,0.0010627601125821526
1586,3.277903053063748,0.576176648861643,1.3085573184176418,0.0008930473341536415
1666,3.305722767963282,1.1884318632691389,1.0510704535848705,0.002739794787500437
1680,3.297774125004296,0.6012656025393031,1.3003717476098466,0.004485814957289218
1795,2.127962834381167,-0.02520155132763,1.6249332494239008,0.0006468375364429305
1851,3.3063412478450473,0.0217410102520771,1.5440738621074863,0.0008842192564278164
1865,2.15527200880161,0.071860791805549,1.5838474284933288,0.002053316777549338
1926,2.132783374260109,0.1804453726902766,1.5374167688053455,0.00010641352160720361
1973,2.6354887930846194,0.2226526083904212,1.494405741174203,0.0008293851789699173
2031,2.1225592737511283,0.2935721775672321,1.4872658018043103,0.001759520857262625
2032,2.1222502895186977,0.2935708569859705,1.4882408309113977,0.0008276770588400897
2033,2.1307214201133453,0.3217967019436206,1.477413870702593,0.0010326163072675288
2075,2.092461295282777,0.3338014677494318,1.4742170489302082,0.00011208444533059124
2078,2.110641287902012,0.374349935971508,1.4546979825674762,0.0007018742157929988
