POINT3D_ID,X,Y,Z,signed_dist_to_plane,abs_dist_to_plane
12470,0.2368284282698066,-0.0138837852415901,1.7016328961168514,-0.0053157264080603535,0.0053157264080603535
12517,0.3598237722994587,0.3940050624496682,1.5358232652194932,-0.01800064048841151,0.01800064048841151
12622,0.2299370264695497,-0.2815051525324603,1.7823317650732122,0.02576351876234194,0.02576351876234194
12664,0.3286347838974412,0.3997217126430401,1.525408482221548,-0.009379517097528108,0.009379517097528108
12941,0.2396764911378607,-0.0702144396618116,1.7088422021243268,0.01003232846595711,0.01003232846595711
12969,0.2660945798600873,0.1873006531830203,1.6210512142141082,-0.011375226305307495,0.011375226305307495
12984,0.2921702153631993,0.2746108940207272,1.5862451210682569,-0.014710560102362776,0.014710560102362776
12985,0.2921702153631993,0.2746108940207272,1.5862451210682569,-0.014710560102362776,0.014710560102362776
12996,0.3437527798699559,0.3750526955133038,1.528239280309274,-0.002932871409020376,0.002932871409020376
13347,0.3337143292449717,0.4322389653710292,1.5107957135578116,-0.008913680017025003,0.008913680017025003
14263,4.197264385003067,-0.045466141801807,1.5208314124127758,0.009127061981131931,0.009127061981131931
14278,2.566585747922588,0.033726427144776,1.5799809008966308,-0.008722137687368915,0.008722137687368915
14415,4.228882996383169,0.1556957658447493,1.4355811716912878,0.0072691465000546355,0.0072691465000546355
14416,4.228826028896441,0.1556494603352691,1.4351039517883513,0.0077282122791074255,0.0077282122791074255
14429,2.6256565864278048,0.2495360404350333,1.471739647295084,0.003665966648976665,0.003665966648976665
14537,4.2757367141140925,0.2844407664866143,1.3811504685225091,0.004857728018991914,0.004857728018991914
14588,4.231267096327301,0.3473954841178159,1.357066044350289,0.004143976384563275,0.004143976384563275
14615,2.6965702255875947,0.4352214463871033,1.397326902155556,-0.0037098759043743402,0.0037098759043743402
14718,4.2617380982463855,0.3989094498567816,1.3326864012260962,0.005083221314353883,0.005083221314353883
14768,4.252926512214863,0.4681965191169078,1.3044997810257897,0.004178458994778858,0.004178458994778858
14828,4.25005175673955,0.4919233739806645,1.2938008755765316,0.004824501609559167,0.004824501609559167
14830,4.287802689770893,0.5128483336553161,1.283431382967292,0.00458340505696159,0.00458340505696159
14922,4.3146811391781235,0.597352385274063,1.2499242233796,0.0011216403576260585,0.0011216403576260585
15019,4.288042777272842,0.6788753533456138,1.2174721864260756,7.670161241169958e-05,7.670161241169958e-05
15080,4.29109211662473,0.6860746388390989,1.2139934157579462,0.00032387451607379593,0.00032387451607379593
15083,4.335011697728187,0.6916326405250869,1.208501708413675,0.0013711451684997728,0.0013711451684997728
15686,2.4396733166496625,-0.3528635951879277,1.745762499290714,-0.004201899744700846,0.004201899744700846
15792,2.588193854829624,-0.0050658609255759,1.5865006024209931,-0.0003956445156687696,0.0003956445156687696
15943,4.2428931491131445,0.1956940570398668,1.420155348127042,0.005178298652373968,0.005178298652373968
16160,4.2669629144289765,0.5240634815330805,1.281553479356221,0.0027743438586710187,0.0027743438586710187
16192,4.295606241484091,0.5767538622109369,1.2583602877709934,0.0022376602078983472,0.0022376602078983472
16322,4.32466403516742,0.759417636900937,1.1832428135136157,-0.0015713688550380426,0.0015713688550380426
16724,2.451019241256991,-0.4578261847773894,1.7876808980283627,-0.0020302711349836433,0.0020302711349836433
16823,4.216530415371273,0.0324605141474167,1.4872885129966569,0.008592993681203955,0.008592993681203955
16832,4.229053982848937,0.0869301665185975,1.4650425878893396,0.007155922997021011,0.007155922997021011
16875,2.64258775995548,0.3153421841447753,1.4548961467375487,-0.0073641515985489805,0.0073641515985489805
16876,2.64258775995548,0.3153421841447753,1.4548961467375487,-0.0073641515985489805,0.0073641515985489805
16905,2.665511658409422,0.4052956018849579,1.4086638493520445,-0.0011052494822110443,0.0011052494822110443
16930,4.250210012846857,0.4006560780262856,1.3321587306925236,0.005360797693424159,0.005360797693424159
17094,4.316267860096387,0.8264863737459612,1.155420070831044,-0.0019577710546472265,0.0019577710546472265
17263,2.4905007336344007,-0.2027654165165737,1.6833303708982574,-0.007799020502755983,0.007799020502755983
17318,4.246013777559944,0.2601296552324167,1.3926632218004118,0.005043534046883385,0.005043534046883385
17533,2.648583703527886,0.2574229655922948,1.4795444612108035,-0.007549284053905217,0.007549284053905217
17552,4.247690554890354,0.4167937587548675,1.3272810008448643,0.003618929906480309,0.003618929906480309
17585,4.258515244683295,0.5377452844893225,1.278226072526683,0.0008165326966749156,0.0008165326966749156
17708,4.24958116704758,0.3685747079905997,1.3470700813969958,0.004265231058417541,0.004265231058417541
17714,4.272770998325003,0.4490589115136895,1.3123154011162073,0.0036791762414959406,0.0036791762414959406
17742,4.3173024299597635,0.7400763961631659,1.1913153358277562,-0.0010996502350454377,0.0010996502350454377
17800,4.293075344127665,0.7106535740020619,1.205934374256431,-0.0019914508463684684,0.0019914508463684684
17976,2.673906256063606,0.3545209063771736,1.4337139382724997,-0.004560837941278348,0.004560837941278348
18135,4.196607914771386,-0.0246314469399868,1.511898685870148,0.0091923620790789,0.0091923620790789
18153,4.21968665517134,0.18092805180581,1.4272933810705604,0.0053710099123886025,0.0053710099123886025
18288,4.237289483019366,0.1820897726557231,1.4256928154493802,0.005656939571340276,0.005656939571340276
18306,4.238001999643352,0.3512620003707771,1.3540769230548224,0.005095485664917769,0.005095485664917769
18307,2.7121385625022283,0.4431772885381453,1.3905357939473684,-0.0012341936015205046,0.0012341936015205046
18406,2.6935826050874336,0.4285908076915294,1.4002314879587197,-0.00365495869884939,0.00365495869884939
18559,2.624125893677797,0.2863847446983491,1.4632755136755284,-0.0029433232232354495,0.0029433232232354495
18781,4.269531450971385,0.3371321618994436,1.3586000578150728,0.005173832733047033,0.005173832733047033
19017,4.248646057154497,0.3593092291431803,1.3508717347870778,0.004444039786905579,0.004444039786905579
19422,4.245734566766535,0.3375973724855883,1.3611960548401252,0.0035917474203713837,0.0035917474203713837
19593,4.228321465381251,0.1645426760372927,1.432190250406281,0.006939051112990889,0.006939051112990889
19612,4.274014464979071,0.4674434281939149,1.3053306674443848,0.0028365127426865488,0.0028365127426865488
25354,4.31568352213558,0.8012582271030415,1.1664463296815852,-0.002172558538712746,0.002172558538712746
25429,4.2841714963273745,0.448413536708174,1.3108670344838278,0.004790907674264174,0.004790907674264174
28564,4.2034012353198005,0.0479108413886478,1.4829131653268812,0.00709860634601363,0.00709860634601363
29518,4.2476388187461644,0.4168776752220856,1.3273891601052272,0.003488770062166313,0.003488770062166313
29657,4.197540056552984,-0.0457632606950182,1.5203024910665388,0.009718218287420723,0.009718218287420723
29734,4.265751363758819,0.2912263578216048,1.375965036905436,0.007375555760374169,0.007375555760374169
29749,4.2612026196583015,0.3595369065341672,1.352650728448851,0.0021996742218455346,0.0021996742218455346
29760,4.261511361488891,0.3992756780927929,1.3332247317640735,0.00445428831013146,0.00445428831013146
29771,4.252705897083198,0.4683603118105656,1.3056757935061707,0.003042657202583976,0.003042657202583976
30518,4.246466064143438,0.3468970325443952,1.3577486709423412,0.0030824107313110727,0.0030824107313110727
30519,4.247469139795729,0.347182516906371,1.3552316699781624,0.005241914997655979,0.005241914997655979
30796,4.220750301335186,0.0166791904506959,1.489939063789158,0.012171343733344686,0.012171343733344686
30866,4.3367893893166745,0.7581381590318467,1.1867268986487889,-0.004773719527075495,0.004773719527075495
30979,4.310295333714302,0.5744824352559232,1.2587777433368024,0.0021362071215899527,0.0021362071215899527
31069,4.250183161436146,0.368495602598574,1.345965709229212,0.005286184951061893,0.005286184951061893
31135,4.250143960396479,0.4919403781912677,1.2940102794645272,0.004621579086440658,0.004621579086440658
31142,4.325046724399593,0.8173432651171795,1.1590863305697534,-0.0021050083212859117,0.0021050083212859117
31148,4.316399145549321,0.8265183740801636,1.1552938766054892,-0.001859792699866934,0.001859792699866934
31157,4.237195067624737,0.1821293348603831,1.4255013923058324,0.005821246574355531,0.005821246574355531
31220,4.253962326230486,0.5303355068445538,1.2813821179148823,0.0010107773238270132,0.0010107773238270132
31699,-2.168222872982229,0.1353703297552029,1.7466322046514182,-0.0055529678154694,0.0055529678154694
31754,-2.104627562602269,0.2242131676937495,1.705772681487293,-0.005481026405601454,0.005481026405601454
31755,-2.104627562602269,0.2242131676937495,1.705772681487293,-0.005481026405601454,0.005481026405601454
32966,-2.127871988643127,0.0884072533275053,1.763651611995251,-0.004447520614822555,0.004447520614822555
33000,-2.1399425532194347,0.1390918819947987,1.7401794555549357,-0.002254361444948753,0.002254361444948753
33905,-2.121042799625377,0.1744893608007281,1.725879531763124,-0.003778161242352269,0.003778161242352269
33920,-2.128494697956652,0.2316200041449876,1.6902678387596743,0.006851453660678158,0.006851453660678158
34316,-2.136796024301454,0.0654659385096246,1.7751251924301936,-0.005624665162103689,0.005624665162103689
34880,4.318586480619346,0.8348360867229834,1.1525324171245657,-0.002674696754907044,0.002674696754907044
34915,-2.2231798247353844,-0.1286931113638909,1.852289469315226,0.0031867012189197292,0.0031867012189197292
35160,-2.184202530492202,-0.0594206245260847,1.8218528276198012,0.0023753078213683836,0.0023753078213683836
35324,-2.133963831380812,0.1239992587722166,1.745654978806048,-0.0016150077185242437,0.0016150077185242437
41799,-2.175110146173035,-0.0514004660782518,1.823309541667835,-0.0024853322770217482,0.0024853322770217482
42267,-4.477376258670016,0.4076369267825941,1.726894941897192,0.0014851243151031304,0.0014851243151031304
42268,-4.477376258670016,0.4076369267825941,1.726894941897192,0.0014851243151031304,0.0014851243151031304
42343,-4.457448173853438,0.4509428769495572,1.706080371295842,0.002803960996053982,0.002803960996053982
43596,-4.507007196440138,0.3400350231374434,1.7529433910679877,0.005286693459560885,0.005286693459560885
43663,-4.450594004211657,0.3851588394459123,1.7342340094399642,0.002446354362484766,0.002446354362484766
43664,-4.450594004211657,0.3851588394459123,1.7342340094399642,0.002446354362484766,0.002446354362484766
43701,-4.453823717807672,0.4272183386251989,1.7149240186695984,0.0038308551785326676,0.0038308551785326676
43702,-4.445715220617776,0.43619546890729,1.711035362829212,0.003547865676675104,0.003547865676675104
44979,-4.514603846960925,0.1192866394438466,1.847220113439704,0.005535540668777949,0.005535540668777949
45024,-4.511704583169946,0.3129539350999396,1.7664426555146515,0.0036963943076430716,0.0036963943076430716
45613,-4.549290186295914,-0.0285061456173971,1.9101938898678792,0.00706203474911989,0.00706203474911989
45697,-4.5279618075260935,0.2538953123625845,1.7871293325705857,0.008520697800814473,0.008520697800814473
45718,-4.498027010427181,0.3219091186856397,1.76127386829153,0.004367658210613476,0.004367658210613476
46147,-4.565495516760346,0.0273672830543808,1.883703775087963,0.010165006231478478,0.010165006231478478
46177,4.301725194515876,0.7270367505372138,1.1977644937693488,-0.0012670166494738431,0.0012670166494738431
46654,-4.525590008039332,0.144345550054472,1.8376056946253647,0.004998671701374358,0.004998671701374358
50067,-4.502679563895235,0.3305602838977076,1.7581294581713136,0.004057296722284427,0.004057296722284427
50494,-4.519439467392319,0.1878116638682952,1.8207649380152429,0.003173764887973194,0.003173764887973194
50512,-4.500067348537846,0.2627307780733522,1.7866705204966278,0.004321587752914854,0.004321587752914854
50679,-4.524987857251506,0.1685952030327494,1.830038851225337,0.002417392196447418,0.002417392196447418
51462,-4.543225927105975,0.2320327183103551,1.799177905826081,0.006654805144622475,0.006654805144622475
