POINT3D_ID,X,Y,Z
78,2.572372727146857,-0.02072504690014262,1.602045260236635
105,2.564853894663504,0.007346643079737602,1.5902407659348294
106,2.564853894663504,0.007346643079737602,1.5902407659348294
212,2.6354422600176775,0.2223995568695833,1.4940792865871229
690,2.583181777652756,-0.006121285688844857,1.5962124168721723
744,2.612394146191727,0.19492299072251762,1.5057960993953863
825,2.7190676188431393,0.506424820950593,1.370229591099485
1151,2.5208578090819675,-0.0732964340630463,1.6265343748658339
1205,2.6396903471265225,0.2551441197949848,1.4797250157643083
1973,2.6354887930846194,0.22265260839042122,1.494405741174203
4547,2.6201863817864535,0.1616041302556112,1.5211712698600215
4620,2.687544812289651,0.3488891648061973,1.436726090454953
5290,2.6099842610145716,0.12414405805397809,1.5370375185359162
5983,2.494316838139459,-0.27910103525196733,1.7124512277318142
5984,2.5215127987782346,-0.23674661339917846,1.6940218090093095
5992,2.5199377044296325,-0.18969409674739124,1.6764329137834404
6220,2.5461758325187276,-0.010757110313113692,1.5998507195051248
7148,2.577194225867444,0.012735390181714554,1.5871232469633252
7300,2.5615940951740344,0.08508760699155409,1.557932247822426
8459,2.5959618996644784,0.12379991211804114,1.539329323496667
10773,0.3640702856997312,0.48036550973351577,1.499511349871662
11517,0.22862163723145631,-0.2006817517686172,1.771282021832371
11551,0.22608453898256878,-0.18167471372828267,1.7730277595493598
11572,0.2429344187711823,-0.09651210120491743,1.7302547904922618
11590,0.23515099629927166,-0.0733513473826544,1.720455364960157
11591,0.2379521770967657,-0.0478275047663415,1.7127718854796157
12139,0.2333135256959143,-0.1625921272828905,1.7580876533302374
12437,0.18625837603243903,-0.20176866657740647,1.784242521645637
12470,0.23682842826980668,-0.01388378524159015,1.7016328961168514
12517,0.3598237722994587,0.3940050624496682,1.5358232652194932
12622,0.22993702646954975,-0.28150515253246033,1.7823317650732122
12664,0.3286347838974412,0.3997217126430401,1.525408482221548
12941,0.23967649113786074,-0.07021443966181161,1.7088422021243268
12969,0.2660945798600873,0.18730065318302036,1.6210512142141082
12984,0.2921702153631993,0.2746108940207272,1.5862451210682569
12985,0.2921702153631993,0.2746108940207272,1.5862451210682569
12996,0.3437527798699559,0.37505269551330384,1.528239280309274
13347,0.33371432924497174,0.43223896537102924,1.5107957135578116
14263,4.197264385003067,-0.04546614180180704,1.5208314124127758
14278,2.566585747922588,0.03372642714477602,1.5799809008966308
14415,4.228882996383169,0.15569576584474937,1.4355811716912878
14416,4.228826028896441,0.15564946033526914,1.4351039517883513
14429,2.6256565864278048,0.24953604043503338,1.471739647295084
14537,4.2757367141140925,0.2844407664866143,1.3811504685225093
14588,4.231267096327301,0.3473954841178159,1.357066044350289
14615,2.6965702255875947,0.4352214463871033,1.397326902155556
14718,4.2617380982463855,0.3989094498567816,1.3326864012260962
14768,4.252926512214863,0.46819651911690785,1.3044997810257895
14828,4.25005175673955,0.49192337398066455,1.2938008755765316
14830,4.287802689770893,0.5128483336553161,1.2834313829672919
14922,4.3146811391781235,0.597352385274063,1.2499242233796
15019,4.288042777272842,0.6788753533456138,1.2174721864260756
15080,4.29109211662473,0.6860746388390989,1.2139934157579462
15083,4.335011697728187,0.6916326405250869,1.208501708413675
15686,2.4396733166496625,-0.3528635951879277,1.745762499290714
15792,2.588193854829624,-0.005065860925575955,1.5865006024209933
15943,4.2428931491131445,0.1956940570398668,1.4201553481270421
16160,4.2669629144289765,0.5240634815330805,1.281553479356221
16192,4.295606241484091,0.5767538622109369,1.2583602877709934
16322,4.32466403516742,0.759417636900937,1.1832428135136155
16724,2.451019241256991,-0.4578261847773894,1.7876808980283627
16823,4.216530415371273,0.03246051414741674,1.4872885129966569
16832,4.229053982848937,0.08693016651859757,1.4650425878893396
16875,2.64258775995548,0.31534218414477533,1.4548961467375487
16876,2.64258775995548,0.31534218414477533,1.4548961467375487
16905,2.665511658409422,0.4052956018849579,1.4086638493520443
16930,4.250210012846857,0.40065607802628567,1.3321587306925236
17094,4.316267860096387,0.8264863737459612,1.155420070831044
17263,2.4905007336344007,-0.20276541651657376,1.6833303708982574
17318,4.246013777559944,0.2601296552324167,1.3926632218004118
17533,2.648583703527886,0.2574229655922948,1.4795444612108037
17552,4.247690554890354,0.4167937587548675,1.3272810008448643
17585,4.258515244683295,0.5377452844893225,1.278226072526683
17708,4.24958116704758,0.36857470799059977,1.3470700813969958
17714,4.272770998325003,0.44905891151368954,1.3123154011162073
17742,4.3173024299597635,0.7400763961631659,1.1913153358277562
17800,4.293075344127665,0.7106535740020619,1.205934374256431
17976,2.673906256063606,0.35452090637717365,1.4337139382724997
18135,4.196607914771386,-0.02463144693998687,1.511898685870148
18153,4.21968665517134,0.18092805180581,1.4272933810705604
18288,4.237289483019366,0.1820897726557231,1.4256928154493802
18306,4.238001999643352,0.3512620003707771,1.3540769230548224
