POINT3D_ID,X,Y,Z,signed_dist_to_ref_plane,abs_dist_to_ref_plane
18288,4.237289483019366,0.1820897726557231,1.4256928154493802,0.0049979213669360395,0.0049979213669360395
18306,4.238001999643352,0.3512620003707771,1.3540769230548224,0.004580501445838605,0.004580501445838605
18307,2.7121385625022283,0.4431772885381453,1.3905357939473684,-0.0015070309600158343,0.0015070309600158343
18406,2.6935826050874336,0.4285908076915294,1.4002314879587197,-0.0039390190786435355,0.0039390190786435355
18559,2.624125893677797,0.2863847446983491,1.4632755136755284,-0.0033408958560384506,0.0033408958560384506
18781,4.269531450971385,0.3371321618994436,1.3586000578150728,0.004643395523703762,0.004643395523703762
19017,4.248646057154497,0.3593092291431803,1.3508717347870778,0.003934547913317766,0.003934547913317766
19422,4.245734566766535,0.3375973724855883,1.3611960548401252,0.0030637717198264765,0.0030637717198264765
19593,4.228321465381251,0.1645426760372927,1.432190250406281,0.0062664633558245615,0.0062664633558245615
19612,4.274014464979071,0.4674434281939149,1.3053306674443848,0.0024159675539507067,0.0024159675539507067
25354,4.31568352213558,0.8012582271030415,1.1664463296815852,-0.00231455436624916,0.00231455436624916
25429,4.2841714963273745,0.448413536708174,1.3108670344838278,0.0043536712658585885,0.0043536712658585885
28564,4.2034012353198005,0.0479108413886478,1.4829131653268812,0.006329297708933068,0.006329297708933068
29518,4.2476388187461644,0.4168776752220856,1.3273891601052272,0.0030281760912099997,0.0030281760912099997
29657,4.197540056552984,-0.0457632606950182,1.5203024910665388,0.008870510380605547,0.008870510380605547
29734,4.265751363758819,0.2912263578216048,1.375965036905436,0.0068070996056066365,0.0068070996056066365
29749,4.2612026196583015,0.3595369065341672,1.352650728448851,0.0016882719417973904,0.0016882719417973904
29760,4.261511361488891,0.3992756780927929,1.3332247317640735,0.003977491224377867,0.003977491224377867
29771,4.252705897083198,0.4683603118105656,1.3056757935061707,0.0026252778965238396,0.0026252778965238396
30518,4.246466064143438,0.3468970325443952,1.3577486709423412,0.002562119813798211,0.002562119813798211
30519,4.247469139795729,0.347182516906371,1.3552316699781624,0.004722470524774069,0.004722470524774069
30796,4.220750301335186,0.0166791904506959,1.489939063789158,0.011375182732876564,0.011375182732876564
30866,4.3367893893166745,0.7581381590318467,1.1867268986487889,-0.004955646281489988,0.004955646281489988
30979,4.310295333714302,0.5744824352559232,1.2587777433368024,0.0018027875752875437,0.0018027875752875437
31069,4.250183161436146,0.368495602598574,1.345965709229212,0.004784639239695593,0.004784639239695593
31135,4.250143960396479,0.4919403781912677,1.2940102794645272,0.004225111530362313,0.004225111530362313
31142,4.325046724399593,0.8173432651171795,1.1590863305697534,-0.0022342796550450326,0.0022342796550450326
31148,4.316399145549321,0.8265183740801636,1.1552938766054892,-0.001980217385986523,0.001980217385986523
31157,4.237195067624737,0.1821293348603831,1.4255013923058324,0.005162326545524233,0.005162326545524233
31220,4.253962326230486,0.5303355068445538,1.2813821179148823,0.0006454537231729648,0.0006454537231729648
31699,-2.168222872982229,0.1353703297552029,1.7466322046514182,-0.00555936733940871,0.00555936733940871
31754,-2.104627562602269,0.2242131676937495,1.705772681487293,-0.005418534816020629,0.005418534816020629
