POINT3D_ID,X,Y,Z,local_roughness
10267,1.0516240933207974,0.9247868964437488,1.2809505399701862,0.00397322960151765
10479,1.1246512311037555,-0.0137888330267311,1.666224695098862,0.0005017438290002672
10513,1.094880549054538,0.0468663557096242,1.6433992196083058,0.0022434845424195416
10639,1.1171654348766298,0.2656845168709569,1.5470300914531918,0.00196237913683414
10671,1.1049639376908722,0.2977062144313399,1.5332218462595582,0.0017804704835157254
10681,0.3659897110899928,0.3318618122700942,1.5553106102975798,0.025815060128971966
10695,1.0901747464039797,0.3369554692403014,1.518425887172972,0.0003599707024855718
10762,1.0688773975466614,0.4476896578229912,1.4668087214101335,0.007720353068807685
11047,1.0546795080110505,0.839545872653967,1.3136039975889433,0.0019490945622071215
11454,0.2521605567886184,-0.3304124980136233,1.799290211315387,0.027386289961533927
11656,1.0954176120745611,0.0327152748761749,1.6508536658080728,0.0036821245979401953
12162,1.0753646683432758,-0.0822288380119751,1.6912215989544264,0.005292537230956259
12163,1.075446389825733,-0.0821292823771456,1.6915999059424112,0.004820413500484204
12373,1.0611289656894465,0.94390294550667,1.268233666363922,0.0028195494749972566
12391,1.0412108389193937,1.055725501323584,1.2258048608260246,0.002221275612330595
12550,1.0576127819273111,0.6156082952453696,1.4047119814409206,0.001505963534586804
12580,1.054540512566257,0.9005366904288465,1.2868944922539047,0.000714644511542332
12858,1.051576181946313,1.1423400339314438,1.1773037342615698,0.007168411937497626
12975,2.1782352200878834,0.22931707917432,1.516020578515763,0.0016772259801220598
13634,1.0796545469652272,0.5013598409219248,1.448197325477642,0.0021672955829992965
13926,1.055699113776798,0.8980246111259832,1.2857541830706278,0.0010451654394682932
13928,0.001524423781898,1.0353138110898394,1.2848746440879786,0.0017556191748906245
14502,4.281261925796224,0.247423742133263,1.3970549251408215,0.0016488759951669815
14520,3.351949974890363,0.2953864632239412,1.4261349050692336,0.0031886813641537116
14590,4.290116440193123,0.3230977348306927,1.364304557608029,0.0006557602209556648
14657,4.275433215822047,0.3820028149025839,1.3402958442461506,3.0157502197379723e-05
14658,4.285278317182451,0.3834489796665673,1.3382730202037636,0.0009261712880948802
14798,3.3617332526438437,0.5333368984937997,1.3174806265361514,0.0029002070097426487
14860,3.3586348786828224,0.5527798162997886,1.3083965943660472,0.004032651527104229
15046,3.370526638573544,0.7556981870965596,1.225883146213049,0.00011948074727927932
16141,3.3538182370169607,0.5857441650129965,1.2981426330817478,0.0011326492021351913
16272,3.369482394204577,0.739760939173779,1.2311319292687268,0.0011182768657670755
16439,3.3775152104272954,0.9418980500845944,1.1477048285854132,0.0016872109340436857
16691,3.3759165587919764,1.1342501474980289,1.061656320587162,0.004946252972413298
17008,3.353755243824787,0.6688494282742768,1.261572318798612,0.0026926691034753303
17213,3.3760755906845543,1.1176506358566745,1.0732829016339522,0.0004799042167872463
17291,3.3954158223958983,0.1305726262307612,1.4937951606509274,0.0007627181733471899
17548,4.280919444670071,0.3588330964499396,1.3489511953565658,0.0007240941032422978
17573,3.359103942864347,0.5735290590594025,1.3056937871891303,0.002038782427845102
17747,3.37358167749944,0.9156066190830932,1.160086373616839,0.002320195686929453
17978,3.3571103229151724,0.3107777499948288,1.422410919786328,0.005486936416566828
18131,3.362308420404922,-0.0831475534034402,1.5848707818654135,0.001351815453297216
18542,3.3561843070617443,0.6475435735041498,1.2736796195623523,0.0008714012195369778
18630,3.3608710016107817,0.0340727003886712,1.530188644173741,0.0038839654036685618
18962,3.3528084832446305,-0.0131377289488634,1.5514624205793208,0.0028328155343860574
19071,3.35758303133556,1.1778915858445551,1.0496244673052282,0.001402942509581635
19137,3.351019876111585,0.8420054756760038,1.192471182984106,0.0014234520607328094
19264,3.352062013564844,0.0122592657271607,1.5400406275335956,0.00351343329393934
19338,3.394379788072334,0.2000825950235155,1.463831720444841,0.00023483084702726457
19394,3.383360525820182,0.1206710279069365,1.4979946120253105,0.0007224428689377702
19427,4.275483863333392,0.3819386535847994,1.3408213438153398,0.00046452478486939925
19622,4.341872035462976,0.5889894655826244,1.251300987786909,0.0006976325127219209
19657,3.356533800279888,1.1824101589497762,1.052795028870981,0.005128370143869599
